SampleID,ID,LTHA,LTHB
85J0790,3063,FALSE,FALSE
85J0791,3064,FALSE,FALSE
85J0792,3065,FALSE,FALSE
85J0794,3066,TRUE,TRUE
85J0795,3067,FALSE,FALSE
85J0797,3068,TRUE,TRUE
85J0798,3069,FALSE,FALSE
85J0800,3070,TRUE,TRUE
85J0805,3071,FALSE,FALSE
85J0806,3072,FALSE,FALSE
85J0806A,3073,FALSE,FALSE
85J0807,3074,FALSE,FALSE
85J0809,3075,TRUE,TRUE
85J0811,3076,FALSE,FALSE
85J0812,3077,TRUE,TRUE
85J0813,3078,FALSE,FALSE
85J0814,3079,FALSE,FALSE
85J0815,3080,TRUE,TRUE
85J0815A,3081,FALSE,FALSE
85J0816,3082,FALSE,FALSE
85J0818,3083,FALSE,FALSE
85J0820,3084,TRUE,TRUE
85J0820A,3085,FALSE,FALSE
85J0821,3086,TRUE,TRUE
85J0821A,3087,FALSE,FALSE
85J0823,3088,FALSE,FALSE
85J0825,3089,FALSE,FALSE
85J0830,3090,TRUE,TRUE
85J0832,3091,TRUE,TRUE
85J0833,3092,FALSE,FALSE
85J0833A,3093,FALSE,FALSE
85J0834,3094,FALSE,FALSE
85J0834A,3095,FALSE,FALSE
85J0837,3096,FALSE,FALSE
85J0841,3097,FALSE,FALSE
92J0002,3098,TRUE,TRUE
92J0006,3099,FALSE,FALSE
92J0007,3100,FALSE,FALSE
92J0008,3101,FALSE,FALSE
92J0009,3102,FALSE,FALSE
92J0010,3103,FALSE,FALSE
92J0013,3104,FALSE,FALSE
92J0021,3105,FALSE,FALSE
92J0026,3106,FALSE,FALSE
92J0029,3107,FALSE,FALSE
92J0030,3108,TRUE,TRUE
92J0031,3109,FALSE,FALSE
92J0032,3110,FALSE,FALSE
92J0033,3111,FALSE,FALSE
92J0034,3112,FALSE,FALSE
92J0036,3113,FALSE,FALSE
92J0037,3114,TRUE,TRUE
92J0038,3115,FALSE,FALSE
92J0039,3116,FALSE,FALSE
92J0041,3117,FALSE,FALSE
92J0043,3118,FALSE,FALSE
92J0044,3119,FALSE,FALSE
92J0044A,3120,FALSE,FALSE
92J0047,3121,TRUE,TRUE
92J0048,3122,FALSE,FALSE
92J0049,3123,FALSE,FALSE
92J0050,3124,FALSE,FALSE
92J0051,3125,FALSE,FALSE
92J0052,3126,FALSE,FALSE
92J0053,3127,FALSE,FALSE
92J0054,3128,FALSE,FALSE
92J0055,3129,FALSE,FALSE
92J0056,3130,FALSE,FALSE
92J0057,3131,FALSE,FALSE
92J0058,3132,TRUE,TRUE
92J0059,3133,FALSE,FALSE
92J0060,3134,FALSE,FALSE
92J0062,3135,FALSE,FALSE
92J0063,3136,FALSE,FALSE
92J0063A,3137,FALSE,FALSE
92J0064,3138,FALSE,FALSE
92J0065,3139,TRUE,TRUE
92J0066,3140,FALSE,FALSE
92J0067,3141,FALSE,FALSE
92J0068,3142,FALSE,FALSE
92J0070,3143,FALSE,FALSE
92J0071,3144,FALSE,FALSE
92J0075,3145,TRUE,TRUE
92J0076,3146,FALSE,FALSE
92J0077,3147,FALSE,FALSE
92J0078,3148,FALSE,FALSE
92J0081,3149,FALSE,FALSE
92J0082,3150,FALSE,FALSE
92J0083,3151,TRUE,TRUE
92J0084,3152,FALSE,FALSE
92J0085,3153,FALSE,FALSE
92J0086,3154,FALSE,FALSE
92J0087,3155,FALSE,FALSE
92J0088,3156,FALSE,FALSE
92J0089,3157,FALSE,FALSE
92J0090,3158,TRUE,TRUE
92J0091,3159,FALSE,FALSE
92J0092,3160,FALSE,FALSE
92J0093,3161,FALSE,FALSE
92J0094,3162,FALSE,FALSE
92J0095,3163,FALSE,FALSE
92J0096,3164,FALSE,FALSE
92J0097,3165,FALSE,FALSE
92J0098,3166,FALSE,FALSE
92J0099,3167,FALSE,FALSE
92J0100,3168,TRUE,TRUE
92J0101,3169,FALSE,FALSE
92J0102,3170,FALSE,FALSE
92J0102A,3171,FALSE,FALSE
92J0103,3172,FALSE,FALSE
92J0104,3173,FALSE,FALSE
92J0105,3174,FALSE,FALSE
92J0108,3175,FALSE,FALSE
92J0108A,3176,FALSE,FALSE
92J0110,3177,FALSE,FALSE
92J0112,3178,FALSE,FALSE
92J0113,3179,FALSE,FALSE
92J0113A,3180,FALSE,FALSE
92J0114,3181,TRUE,TRUE
92J0116,3182,FALSE,FALSE
92J0117,3183,FALSE,FALSE
92J0117a,3184,FALSE,FALSE
92J0118,3185,FALSE,FALSE
92J0119,3186,FALSE,FALSE
92J0120,3187,FALSE,FALSE
92J0121,3188,FALSE,FALSE
92J0122,3189,TRUE,TRUE
92J0123,3190,FALSE,FALSE
92J0124,3191,FALSE,FALSE
92J0125,3192,FALSE,FALSE
92J0126,3193,FALSE,FALSE
92J0126A,3194,FALSE,FALSE
92J0127,3195,FALSE,FALSE
92J0128,3196,FALSE,FALSE
92J0129,3197,TRUE,TRUE
92J0130,3198,FALSE,FALSE
92J0131,3199,FALSE,FALSE
92J0131A,3200,FALSE,FALSE
92J0132,3201,FALSE,FALSE
92J0133,3202,FALSE,FALSE
92J0134,3203,FALSE,FALSE
92J0134A,3204,FALSE,FALSE
92J0135,3205,FALSE,FALSE
92J0136,3206,TRUE,TRUE
92J0137,3207,FALSE,FALSE
92J0138,3208,FALSE,FALSE
92J0139,3209,FALSE,FALSE
92J0140,3210,FALSE,FALSE
92J0141,3211,FALSE,FALSE
92J0142,3212,FALSE,FALSE
92J0143,3213,FALSE,FALSE
92J0144,3214,FALSE,FALSE
92J0145,3215,TRUE,TRUE
92J0146,3216,FALSE,FALSE
92J0147,3217,FALSE,FALSE
92J0148,3218,FALSE,FALSE
92J0149,3219,FALSE,FALSE
92J0150,3220,TRUE,TRUE
92J0151,3221,FALSE,FALSE
92J0155,3222,FALSE,FALSE
92J0156,3223,FALSE,FALSE
92J0157,3224,FALSE,FALSE
92J0158,3225,TRUE,TRUE
92J0159,3226,FALSE,FALSE
92J0160,3227,FALSE,FALSE
92J0161,3228,FALSE,FALSE
92J0162,3229,FALSE,FALSE
92J0163,3230,FALSE,FALSE
92J0164,3231,FALSE,FALSE
92J0165,3232,TRUE,TRUE
92J0166,3233,FALSE,FALSE
92J0167,3234,FALSE,FALSE
92J0168,3235,FALSE,FALSE
92J0172,3236,FALSE,FALSE
92J0174,3237,FALSE,FALSE
92J0175,3238,FALSE,FALSE
92J0176,3239,TRUE,TRUE
92J0178,3240,FALSE,FALSE
92J0179,3241,FALSE,FALSE
92J0182,3242,FALSE,FALSE
92J0183,3243,FALSE,FALSE
92J0184,3244,FALSE,FALSE
92J0185,3245,FALSE,FALSE
92J0186,3246,FALSE,FALSE
92J0187,3247,FALSE,FALSE
92J0188,3248,FALSE,FALSE
92J0189,3249,FALSE,FALSE
92J0190,3250,TRUE,TRUE
92J0191,3251,FALSE,FALSE
92J0192,3252,FALSE,FALSE
92J0193,3253,FALSE,FALSE
92J0194,3254,FALSE,FALSE
92J0195,3255,FALSE,FALSE
92J0196,3256,FALSE,FALSE
92J0197,3257,TRUE,TRUE
92J0198,3258,FALSE,FALSE
92J0199,3259,FALSE,FALSE
92J0200,3260,FALSE,FALSE
92J0201,3261,FALSE,FALSE
92J0202,3262,FALSE,FALSE
92J0203,3263,FALSE,FALSE
92J0204,3264,FALSE,FALSE
92J0205,3265,FALSE,FALSE
92J0205A,3266,FALSE,FALSE
92J0206,3267,FALSE,FALSE
92J0207,3268,TRUE,TRUE
92J0209,3269,FALSE,FALSE
92J0210,3270,FALSE,FALSE
92J0211,3271,FALSE,FALSE
92J0212,3272,FALSE,FALSE
92J0213,3273,FALSE,FALSE
92J0214,3274,FALSE,FALSE
92J0215,3275,TRUE,TRUE
92J0216,3276,FALSE,FALSE
92J0217,3277,FALSE,FALSE
92J0218,3278,FALSE,FALSE
92J0219,3279,FALSE,FALSE
92J0220,3280,FALSE,FALSE
92J0221,3281,TRUE,TRUE
92J0222,3282,FALSE,FALSE
92J0223,3283,FALSE,FALSE
92J0224,3284,FALSE,FALSE
92J0225,3285,FALSE,FALSE
92J0226,3286,TRUE,TRUE
92J0227,3287,FALSE,FALSE
92J0228,3288,FALSE,FALSE
92J0229,3289,FALSE,FALSE
92J0230,3290,FALSE,FALSE
92J0231,3291,FALSE,FALSE
92J0232,3292,FALSE,FALSE
92J0238,3293,TRUE,TRUE
92J0239,3294,FALSE,FALSE
92J0240,3295,FALSE,FALSE
92J0242,3296,FALSE,FALSE
92J0243,3297,FALSE,FALSE
92J0244,3298,TRUE,TRUE
92J0245,3299,FALSE,FALSE
92J0256,3300,FALSE,FALSE
92J0257,3301,FALSE,FALSE
92J0258,3302,FALSE,FALSE
92J0259,3303,FALSE,FALSE
92J0266,3304,FALSE,FALSE
92J0267,3305,FALSE,FALSE
92J0268,3306,TRUE,TRUE
92J0269,3307,FALSE,FALSE
92J0270,3308,FALSE,FALSE
92J0271,3309,FALSE,FALSE
92J0272,3310,FALSE,FALSE
92J0273,3311,FALSE,FALSE
92J0274,3312,FALSE,FALSE
92J0275,3313,TRUE,TRUE
92J0276,3314,FALSE,FALSE
92J0277,3315,FALSE,FALSE
92J0278,3316,FALSE,FALSE
92J0279,3317,FALSE,FALSE
92J0280,3318,FALSE,FALSE
92J0281,3319,FALSE,FALSE
92J0282,3320,FALSE,FALSE
92J0283,3321,FALSE,FALSE
92J0284,3322,FALSE,FALSE
92J0285,3323,FALSE,FALSE
92J0286,3324,TRUE,TRUE
92J0287,3325,FALSE,FALSE
92J0288,3326,FALSE,FALSE
92J0289,3327,FALSE,FALSE
92J0290,3328,FALSE,FALSE
92J0291,3329,FALSE,FALSE
92J0292,3330,TRUE,TRUE
92J0293,3331,FALSE,FALSE
92J0294,3332,FALSE,FALSE
92J0295,3333,FALSE,FALSE
92J0297,3334,FALSE,FALSE
92J0298,3335,FALSE,FALSE
92J0299,3336,FALSE,FALSE
92J0300,3337,FALSE,FALSE
92J0301,3338,TRUE,TRUE
92J0302,3339,FALSE,FALSE
92J0303,3340,FALSE,FALSE
92J0305,3341,FALSE,FALSE
92J0306,3342,FALSE,FALSE
92J0307,3343,TRUE,TRUE
92J0308,3344,FALSE,FALSE
92J0308A,3345,FALSE,FALSE
92J0309,3346,FALSE,FALSE
92J0310,3347,FALSE,FALSE
92J0311,3348,TRUE,TRUE
92J0312,3349,FALSE,FALSE
92J0313,3350,FALSE,FALSE
92J0314,3351,TRUE,TRUE
92J0315,3352,FALSE,FALSE
92J0316,3353,FALSE,FALSE
92J0317,3354,FALSE,FALSE
92J0320,3355,FALSE,FALSE
92J0321,3356,FALSE,FALSE
92J0322,3357,FALSE,FALSE
92J0323,3358,FALSE,FALSE
92J0324,3359,TRUE,TRUE
92J0325,3360,FALSE,FALSE
92J0326,3361,FALSE,FALSE
92J0327,3362,FALSE,FALSE
92J0328,3363,FALSE,FALSE
92J0329,3364,FALSE,FALSE
92J0333,3365,FALSE,FALSE
92J0334,3366,FALSE,FALSE
92J0335,3367,TRUE,TRUE
92J0336,3368,FALSE,FALSE
92J0338,3369,FALSE,FALSE
92J0339,3370,FALSE,FALSE
92J0340,3371,FALSE,FALSE
92J0341,3372,FALSE,FALSE
92J0342,3373,FALSE,FALSE
92J0343,3374,FALSE,FALSE
92J0344,3375,FALSE,FALSE
92J0345,3376,TRUE,TRUE
92J0346,3377,FALSE,FALSE
92J0347,3378,FALSE,FALSE
92J0348,3379,FALSE,FALSE
92J0349,3380,FALSE,FALSE
92J0353,3381,FALSE,FALSE
92J0354,3382,TRUE,TRUE
92J0355,3383,FALSE,FALSE
92J0356,3384,FALSE,FALSE
92J0357,3385,FALSE,FALSE
92J0358,3386,FALSE,FALSE
92J0359,3387,FALSE,FALSE
92J0360,3388,FALSE,FALSE
92J0361,3389,TRUE,FALSE
92J0362,3390,FALSE,FALSE
92J0363,3391,FALSE,FALSE
92J0364,3392,FALSE,FALSE
92J0365,3393,FALSE,FALSE
92J0366,3394,TRUE,TRUE
92J0367,3395,FALSE,FALSE
92J0368,3396,FALSE,FALSE
92J0369,3397,FALSE,FALSE
92J0370,3398,FALSE,FALSE
92J0371,3399,TRUE,TRUE
92J0372,3400,FALSE,FALSE
92J0373,3401,FALSE,FALSE
92J0374,3402,FALSE,FALSE
92J0374A,3403,FALSE,FALSE
92J0375,3404,FALSE,FALSE
92J0376,3405,FALSE,FALSE
92J0378,3406,FALSE,FALSE
92J0381,3407,TRUE,TRUE
92J0383,3408,FALSE,FALSE
92J0384,3409,FALSE,FALSE
92J0388,3410,FALSE,FALSE
92J0392,3411,FALSE,FALSE
92J0393,3412,FALSE,FALSE
92J0394,3413,FALSE,FALSE
92J0395,3414,FALSE,FALSE
92J0396,3415,TRUE,TRUE
92J0397,3416,FALSE,FALSE
92J0398,3417,TRUE,TRUE
92J0399,3418,FALSE,FALSE
92J0400,3419,FALSE,FALSE
92J0401,3420,FALSE,FALSE
92J0402,3421,TRUE,TRUE
92J0403,3422,FALSE,FALSE
92J0404,3423,TRUE,TRUE
92J0405,3424,FALSE,FALSE
92J0406,3425,FALSE,FALSE
92J0407,3426,FALSE,FALSE
92J0408,3427,FALSE,FALSE
92J0409,3428,FALSE,FALSE
92J0410,3429,TRUE,TRUE
92J0411,3430,FALSE,FALSE
92J0412,3431,FALSE,FALSE
92J0413,3432,FALSE,FALSE
92J0414,3433,TRUE,TRUE
92J0415,3434,FALSE,FALSE
92J0416,3435,FALSE,FALSE
92J0417,3436,FALSE,FALSE
92J0418,3437,FALSE,FALSE
92J0419,3438,TRUE,TRUE
92J0420,3439,FALSE,FALSE
92J0421,3440,FALSE,FALSE
92J0422,3441,FALSE,FALSE
92J0423,3442,TRUE,TRUE
92J0424,3443,FALSE,FALSE
92J0425,3444,FALSE,FALSE
92J0426,3445,FALSE,FALSE
92J0427,3446,FALSE,FALSE
92J0428,3447,FALSE,FALSE
92J0429,3448,FALSE,FALSE
92J0430,3449,TRUE,TRUE
92J0431,3450,FALSE,FALSE
92J0432,3451,FALSE,FALSE
92J0434,3452,FALSE,FALSE
92J0435,3453,FALSE,FALSE
92J0436,3454,TRUE,TRUE
92J0437,3455,FALSE,FALSE
92J0438,3456,FALSE,FALSE
92J0439,3457,FALSE,FALSE
92J0440,3458,TRUE,TRUE
92J0441,3459,TRUE,TRUE
92J0442,3460,FALSE,FALSE
92J0443,3461,FALSE,FALSE
92J0444,3462,FALSE,FALSE
92J0445,3463,FALSE,FALSE
92J0446,3464,FALSE,FALSE
92J0447,3465,FALSE,FALSE
92J0448,3466,TRUE,TRUE
92J0449,3467,FALSE,FALSE
92J0450,3468,FALSE,FALSE
92J0451,3469,FALSE,FALSE
92J0452,3470,FALSE,FALSE
92J0453,3471,FALSE,FALSE
92J0455,3472,FALSE,FALSE
92J0456,3473,FALSE,FALSE
92J0457,3474,FALSE,FALSE
92J0458,3475,FALSE,FALSE
92J0459,3476,FALSE,FALSE
92J0460,3477,FALSE,FALSE
92J0461,3478,FALSE,FALSE
92J0462,3479,FALSE,FALSE
92J0463,3480,FALSE,FALSE
92J0464,3481,FALSE,FALSE
92J0466,3482,FALSE,FALSE
92J0467,3483,FALSE,FALSE
92J0468,3484,FALSE,FALSE
92J0469,3485,FALSE,FALSE
92J0470,3486,TRUE,TRUE
92J0471,3487,FALSE,FALSE
92J0472,3488,FALSE,FALSE
92J0473,3489,FALSE,FALSE
92J0474,3490,FALSE,FALSE
92J0475,3491,FALSE,FALSE
92J0476,3492,FALSE,FALSE
92J0477,3493,FALSE,FALSE
92J0478,3494,FALSE,FALSE
92J0479,3495,FALSE,FALSE
92J0480,3496,FALSE,FALSE
92J0481,3497,FALSE,FALSE
92J0482,3498,FALSE,FALSE
92J0483,3499,TRUE,TRUE
92J0484,3500,FALSE,FALSE
92J0485,3501,FALSE,FALSE
92J0486,3502,FALSE,FALSE
92J0487,3503,FALSE,FALSE
92J0488,3504,FALSE,FALSE
92J0489,3505,FALSE,FALSE
92J0490,3506,FALSE,FALSE
92J0491,3507,FALSE,FALSE
92J0492,3508,FALSE,FALSE
92J0493,3509,FALSE,FALSE
92J0494,3510,FALSE,FALSE
92J0495,3511,FALSE,FALSE
92J0496,3512,TRUE,TRUE
92J0497,3513,FALSE,FALSE
92J0498,3514,FALSE,FALSE
92J0499,3515,FALSE,FALSE
92J0500,3516,FALSE,FALSE
92J0501,3517,TRUE,FALSE
92J0502,3518,FALSE,FALSE
92J0503,3519,FALSE,FALSE
92J0504,3520,FALSE,FALSE
92J0505,3521,FALSE,FALSE
92J0506,3522,FALSE,FALSE
92J0507,3523,FALSE,FALSE
92J0508,3524,TRUE,TRUE
92J0509,3525,FALSE,FALSE
92J0510,3526,FALSE,FALSE
92J0511,3527,FALSE,FALSE
92J0512,3528,FALSE,FALSE
92J0513,3529,TRUE,TRUE
92J0514,3530,FALSE,FALSE
92J0515,3531,FALSE,FALSE
92J0516,3532,FALSE,FALSE
92J0517,3533,FALSE,FALSE
92J0518,3534,TRUE,FALSE
92J0519,3535,FALSE,FALSE
92J0520,3536,FALSE,FALSE
92J0521,3537,FALSE,FALSE
92J0522,3538,FALSE,FALSE
92J0523,3539,FALSE,FALSE
92J0524,3540,TRUE,TRUE
92J0525,3541,FALSE,FALSE
92J0527,3542,FALSE,FALSE
92J0528,3543,FALSE,FALSE
92J0529,3544,FALSE,FALSE
92J0530,3545,FALSE,FALSE
92J0531,3546,FALSE,FALSE
92J0532,3547,FALSE,FALSE
92J0533,3548,TRUE,TRUE
92J0534,3549,FALSE,FALSE
92J0535,3550,FALSE,FALSE
92J0536,3551,FALSE,FALSE
92J0537,3552,TRUE,TRUE
92J0538,3553,FALSE,FALSE
92J0539,3554,FALSE,FALSE
92J0540,3555,FALSE,FALSE
92J0541,3556,FALSE,FALSE
92J0542,3557,FALSE,FALSE
92J0543,3558,TRUE,TRUE
92J0545,3559,FALSE,FALSE
92J0546,3560,FALSE,FALSE
92J0547,3561,FALSE,FALSE
92J0548,3562,TRUE,TRUE
92J0549,3563,FALSE,FALSE
92J0550,3564,FALSE,FALSE
92J0551,3565,FALSE,FALSE
92J0552,3566,FALSE,FALSE
92J0553,3567,FALSE,FALSE
92J0554,3568,FALSE,FALSE
92J0555,3569,TRUE,TRUE
92J0556,3570,FALSE,FALSE
92J0558,3571,FALSE,FALSE
92J0559,3572,FALSE,FALSE
92J0560,3573,FALSE,FALSE
92J0561,3574,FALSE,FALSE
92J0562,3575,FALSE,FALSE
92J0563,3576,FALSE,FALSE
92J0564,3577,FALSE,FALSE
92J0565,3578,TRUE,TRUE
92J0566,3579,FALSE,FALSE
92J0567,3580,FALSE,FALSE
92J0568,3581,FALSE,FALSE
92J0569,3582,FALSE,FALSE
92J0570,3583,FALSE,FALSE
92J0576,3584,FALSE,FALSE
92J0577,3585,FALSE,FALSE
92J0578,3586,FALSE,FALSE
92J0579,3587,TRUE,TRUE
92J0581,3588,FALSE,FALSE
92J0582,3589,FALSE,FALSE
92J0583,3590,FALSE,FALSE
92J0584,3591,FALSE,FALSE
92J0585,3592,FALSE,FALSE
92J0586,3593,TRUE,FALSE
92J0587,3594,FALSE,FALSE
92J0588,3595,FALSE,FALSE
92J0589,3596,FALSE,FALSE
92J0590,3597,FALSE,FALSE
92J0591,3598,FALSE,FALSE
92J0592,3599,FALSE,FALSE
92J0593,3600,TRUE,TRUE
92J0594,3601,FALSE,FALSE
92J0595,3602,FALSE,FALSE
92J0596,3603,FALSE,FALSE
92J0597,3604,FALSE,FALSE
92J0598,3605,FALSE,FALSE
92J0599,3606,FALSE,FALSE
92J0600,3607,FALSE,FALSE
92J0605,3608,TRUE,TRUE
92J0606,3609,FALSE,FALSE
92J0607,3610,FALSE,FALSE
92J0608,3611,FALSE,FALSE
92J0615,3612,FALSE,FALSE
92J0616,3613,FALSE,FALSE
92J0617,3614,TRUE,TRUE
92J0618,3615,FALSE,FALSE
92J0619,3616,FALSE,FALSE
92J0620,3617,TRUE,TRUE
92J0621,3618,FALSE,FALSE
92J0622,3619,FALSE,FALSE
92J0623,3620,FALSE,FALSE
92J0624,3621,TRUE,TRUE
92J0625,3622,FALSE,FALSE
92J0626,3623,FALSE,FALSE
92J0627,3624,FALSE,FALSE
92J0628,3625,FALSE,FALSE
92J0629,3626,FALSE,FALSE
92J0630,3627,FALSE,FALSE
92J0631,3628,FALSE,FALSE
92J0632,3629,FALSE,FALSE
92J0633,3630,TRUE,TRUE
92J0634,3631,FALSE,FALSE
92J0635,3632,FALSE,FALSE
92J0636,3633,FALSE,FALSE
92J0637,3634,FALSE,FALSE
92J0638,3635,TRUE,TRUE
92J0639,3636,FALSE,FALSE
92J0640,3637,FALSE,FALSE
92J0641,3638,FALSE,FALSE
92J0642,3639,FALSE,FALSE
92J0643,3640,TRUE,TRUE
92J0644,3641,FALSE,FALSE
92J0645,3642,FALSE,FALSE
92J0646,3643,FALSE,FALSE
92J0647,3644,FALSE,FALSE
92J0648,3645,FALSE,FALSE
92J0649,3646,TRUE,TRUE
92J0650,3647,FALSE,FALSE
92J0651,3648,FALSE,FALSE
92J0652,3649,FALSE,FALSE
92J0653,3650,FALSE,FALSE
92J0654,3651,TRUE,TRUE
92J0655,3652,FALSE,FALSE
92J0656,3653,FALSE,FALSE
92J0658,3654,FALSE,FALSE
92J0659,3655,FALSE,FALSE
92J0660,3656,FALSE,FALSE
92J0661,3657,FALSE,FALSE
92J0662,3658,FALSE,FALSE
92J0663,3659,FALSE,FALSE
92J0664,3660,FALSE,FALSE
92J0665,3661,TRUE,TRUE
92J0666,3662,FALSE,FALSE
92J0667,3663,FALSE,FALSE
92J0668,3664,FALSE,FALSE
92J0671,3665,TRUE,TRUE
92J0672,3666,FALSE,FALSE
92J0674,3667,FALSE,FALSE
92J0675,3668,TRUE,TRUE
92J0676,3669,FALSE,FALSE
92J0677,3670,TRUE,TRUE
92J0678,3671,FALSE,FALSE
92J0679,3672,FALSE,FALSE
92J0680,3673,FALSE,FALSE
92J0681,3674,FALSE,FALSE
92J0682,3675,FALSE,FALSE
92J0683,3676,TRUE,TRUE
92J0684,3677,FALSE,FALSE
92J0685,3678,FALSE,FALSE
92J0687,3679,FALSE,FALSE
92J0688,3680,TRUE,TRUE
92J0689,3681,FALSE,FALSE
92J0690,3682,FALSE,FALSE
92J0691,3683,FALSE,FALSE
92J0696,3684,FALSE,FALSE
92J0697,3685,TRUE,TRUE
92J0698,3686,FALSE,FALSE
92J0699,3687,TRUE,TRUE
92J0700,3688,FALSE,FALSE
92J0701,3689,FALSE,FALSE
92J0702,3690,FALSE,FALSE
92J0709,3691,FALSE,FALSE
92J0710,3692,FALSE,FALSE
92J0711,3693,FALSE,FALSE
92J0712,3694,FALSE,FALSE
92J0713,3695,TRUE,TRUE
92J0714,3696,FALSE,FALSE
92J0715,3697,FALSE,FALSE
92J0716,3698,TRUE,TRUE
92J0719,3699,FALSE,FALSE
92J0720,3700,FALSE,FALSE
92J0721,3701,FALSE,FALSE
92J0722,3702,FALSE,FALSE
92J0723,3703,FALSE,FALSE
92J0724,3704,FALSE,FALSE
92J0725,3705,FALSE,FALSE
92J0726,3706,FALSE,FALSE
92J0727,3707,FALSE,FALSE
92J0728,3708,FALSE,FALSE
92J0729,3709,FALSE,FALSE
92J0730,3710,TRUE,TRUE
92J0731,3711,FALSE,FALSE
92J0732,3712,FALSE,FALSE
92J0733,3713,TRUE,TRUE
92J0734,3714,FALSE,FALSE
92J0735,3715,FALSE,FALSE
92J0736,3716,FALSE,FALSE
92J0737,3717,TRUE,FALSE
92J0738,3718,FALSE,FALSE
92J0739,3719,FALSE,FALSE
92J0740,3720,FALSE,FALSE
92J0741,3721,FALSE,FALSE
92J0742,3722,FALSE,FALSE
92J0743,3723,TRUE,TRUE
92J0744,3724,FALSE,FALSE
92J0745,3725,FALSE,FALSE
92J0746,3726,FALSE,FALSE
92J0747,3727,FALSE,FALSE
92J0748,3728,FALSE,FALSE
92J0749,3729,FALSE,FALSE
92J0750,3730,TRUE,TRUE
92J0751,3731,FALSE,FALSE
92J0752,3732,FALSE,FALSE
92J0753,3733,FALSE,FALSE
92J0754,3734,FALSE,FALSE
92J0755,3735,FALSE,FALSE
92J0756,3736,FALSE,FALSE
92J0757,3737,FALSE,FALSE
92J0758,3738,FALSE,FALSE
92J0759,3739,FALSE,FALSE
92J0760,3740,FALSE,FALSE
92J0761,3741,FALSE,FALSE
92J0762,3742,TRUE,TRUE
92J0763,3743,FALSE,FALSE
92J0764,3744,FALSE,FALSE
92J0765,3745,FALSE,FALSE
92J0766,3746,FALSE,FALSE
92J0767,3747,TRUE,TRUE
92J0768,3748,FALSE,FALSE
92J0769,3749,FALSE,FALSE
92J0770,3750,FALSE,FALSE
92J0771,3751,TRUE,TRUE
92J0772,3752,FALSE,FALSE
92J0773,3753,FALSE,FALSE
92J0774,3754,FALSE,FALSE
92J0775,3755,FALSE,FALSE
92J0776,3756,FALSE,FALSE
92J0777,3757,TRUE,TRUE
92J0778,3758,FALSE,FALSE
92J0779,3759,FALSE,FALSE
92J0780,3760,FALSE,FALSE
92J0781,3761,FALSE,FALSE
92J0782,3762,TRUE,TRUE
92J0783,3763,FALSE,FALSE
92J0785,3764,FALSE,FALSE
92J0786,3765,FALSE,FALSE
92J0787,3766,FALSE,FALSE
92J0788,3767,FALSE,FALSE
92J0789,3768,TRUE,TRUE
92J0790,3769,FALSE,FALSE
92J0791,3770,FALSE,FALSE
92J0792,3771,FALSE,FALSE
92J0793,3772,FALSE,FALSE
92J0794,3773,TRUE,TRUE
92J0795,3774,FALSE,FALSE
92J0796,3775,FALSE,FALSE
92J0797,3776,FALSE,FALSE
92J0798,3777,FALSE,FALSE
92J0799,3778,FALSE,FALSE
92J0800,3779,TRUE,TRUE
92J0801,3780,TRUE,TRUE
92J0802,3781,FALSE,FALSE
92J0803,3782,FALSE,FALSE
92J0804,3783,FALSE,FALSE
92J0806,3784,FALSE,FALSE
92J0807,3785,FALSE,FALSE
92J0808,3786,FALSE,FALSE
92J0809,3787,TRUE,TRUE
92J0810,3788,FALSE,FALSE
92J0811,3789,TRUE,TRUE
92J0812,3790,FALSE,FALSE
92J0813,3791,FALSE,FALSE
92J0814,3792,FALSE,FALSE
92J0815,3793,FALSE,FALSE
92J0816,3794,FALSE,FALSE
92J0817,3795,TRUE,TRUE
92J0821,3796,FALSE,FALSE
92J0822,3797,TRUE,TRUE
92J0823,3798,FALSE,FALSE
92J0824,3799,FALSE,FALSE
92J0825,3800,FALSE,FALSE
92J0826,3801,FALSE,FALSE
92J0827,3802,FALSE,FALSE
92J0828,3803,FALSE,FALSE
92J0829,3804,FALSE,FALSE
92J0830,3805,FALSE,FALSE
92J0831,3806,FALSE,FALSE
93D0001,3807,FALSE,FALSE
93D0002,3808,FALSE,FALSE
93D0003,3809,TRUE,TRUE
93D0004,3810,FALSE,FALSE
93D0005,3811,FALSE,FALSE
93D0006,3812,FALSE,FALSE
93D0007,3813,TRUE,TRUE
93D0011,3814,FALSE,FALSE
93D0012,3815,FALSE,FALSE
93D0013,3816,TRUE,TRUE
93D0017,3817,FALSE,FALSE
93D0020,3818,FALSE,FALSE
93D0021,3819,TRUE,TRUE
93D0022,3820,FALSE,FALSE
93D0023,3821,FALSE,FALSE
93D0024,3822,FALSE,FALSE
93D0025,3823,FALSE,FALSE
93D0030,3824,TRUE,TRUE
93D0031,3825,FALSE,FALSE
93D0032,3826,FALSE,FALSE
93D0033,3827,FALSE,FALSE
93D0034,3828,FALSE,FALSE
93D0035,3829,FALSE,FALSE
93D0038,3830,TRUE,TRUE
93D0039,3831,FALSE,FALSE
93D0040,3832,FALSE,FALSE
93D0041,3833,FALSE,FALSE
93D0042,3834,FALSE,FALSE
93D0043,3835,FALSE,FALSE
93D0044,3836,FALSE,FALSE
93D0045,3837,FALSE,FALSE
